W;B;E;S;Bewerkingstype;RE_FO_a_WBE [m3 aardgas];RE_FO_b_WBSE [m3 aardgas];FVrvKC_mean_SJV [m3 aardgas];FVrvKC sd_SJV [m3 aardgas];OP_mean [m2];Se (stdv residuals);Sse;t a/2;Count
6;4;1;E;0;5.88;659.84;1134.06;526.73;80.59;483.39;50659.34;1.98;121
6;4;1;F;2;5.88;659.84;1134.06;526.73;80.59;483.39;50659.34;1.98;0
6;4;1;G;2;5.88;659.84;1134.06;526.73;80.59;483.39;50659.34;1.98;0
6;4;2;A;0;6.12;188.03;592.61;432.44;66.09;472.44;1661132.43;1.96;5014
6;4;2;B;0;6.12;220.56;654.55;436.74;70.9;472.41;3344450.77;1.96;10728
6;4;2;C;0;6.12;248.31;685;443.62;71.34;472.41;4274625.86;1.96;14961
6;4;2;D;0;6.12;375.67;816.7;520.56;72.04;472.51;796365.86;1.96;2046
6;4;2;E;0;6.12;314.59;690.38;472.47;61.39;474.07;127235.7;1.98;142
6;4;2;F;2;6.12;314.59;690.38;472.47;61.39;474.07;127235.7;1.98;0
6;4;2;G;2;6.12;314.59;690.38;472.47;61.39;474.07;127235.7;1.98;0
6;5;0;A;0;5.06;289.7;750.29;529.72;90.98;458.37;97487.95;1.99;83
6;5;0;B;0;5.06;215.99;665.74;429.94;88.83;456.38;170637.22;1.97;284
6;5;0;C;0;5.06;241.16;740.75;408.49;98.68;457.37;137189.87;1.98;128
6;5;0;D;2;5.06;241.16;740.75;408.49;98.68;457.37;137189.87;1.98;0
6;5;0;E;2;5.06;241.16;740.75;408.49;98.68;457.37;137189.87;1.98;0
6;5;0;F;2;5.06;241.16;740.75;408.49;98.68;457.37;137189.87;1.98;0
6;5;0;G;2;5.06;241.16;740.75;408.49;98.68;457.37;137189.87;1.98;0
6;5;1;A;0;4.16;274.68;554.82;304.63;67.33;399.53;372811.54;1.96;542
6;5;1;B;0;4.16;238.29;598.44;377.45;86.56;399.3;672414.61;1.96;1397
6;5;1;C;0;4.16;247.94;631.5;409.57;92.19;399.37;326208.9;1.96;982
6;5;1;D;2;4.16;247.94;631.5;409.57;92.19;399.37;326208.9;1.96;0
6;5;1;E;2;4.16;247.94;631.5;409.57;92.19;399.37;326208.9;1.96;0
6;5;1;F;2;4.16;247.94;631.5;409.57;92.19;399.37;326208.9;1.96;0
6;5;1;G;2;4.16;247.94;631.5;409.57;92.19;399.37;326208.9;1.96;0
6;5;2;A;0;3.34;297.95;542.22;354.87;73.2;407.05;472745.4;1.96;2845
6;5;2;B;0;3.34;345.45;599.72;379.82;76.19;407.01;1158197.43;1.96;5197
6;5;2;C;0;3.34;347.01;597.89;392.45;75.18;407.05;515267.07;1.96;2596
6;5;2;D;0;3.34;380.51;589.7;375.4;62.69;410.87;20375.65;2.01;54
6;5;2;E;2;3.34;380.51;589.7;375.4;62.69;410.87;20375.65;2.01;0
6;5;2;F;2;3.34;380.51;589.7;375.4;62.69;410.87;20375.65;2.01;0
6;5;2;G;2;3.34;380.51;589.7;375.4;62.69;410.87;20375.65;2.01;0
6;6;0;A;0;4.88;152.74;547.15;359.94;80.8;398.01;37449.28;1.97;197
6;6;0;B;0;4.88;192.09;605.01;396.7;84.6;397.52;209953.75;1.97;381
6;6;0;C;0;4.88;204.04;515.24;369;63.76;397.51;263789.8;1.97;389
6;6;0;D;2;4.88;204.04;515.24;369;63.76;397.51;263789.8;1.97;0
6;6;0;E;2;4.88;204.04;515.24;369;63.76;397.51;263789.8;1.97;0
6;6;0;F;2;4.88;204.04;515.24;369;63.76;397.51;263789.8;1.97;0
6;6;0;G;2;4.88;204.04;515.24;369;63.76;397.51;263789.8;1.97;0
6;6;1;A;0;5.3;135.2;605.17;370.7;88.69;420.76;148216.01;1.96;548
6;6;1;B;0;5.3;120.42;613.97;408.84;93.14;420.51;509453.77;1.96;1552
6;6;1;C;0;5.3;138.92;639.98;397.7;94.55;420.87;204242.78;1.97;432
6;6;1;D;2;5.3;138.92;639.98;397.7;94.55;420.87;204242.78;1.97;0
6;6;1;E;2;5.3;138.92;639.98;397.7;94.55;420.87;204242.78;1.97;0
6;6;1;F;2;5.3;138.92;639.98;397.7;94.55;420.87;204242.78;1.97;0
6;6;1;G;2;5.3;138.92;639.98;397.7;94.55;420.87;204242.78;1.97;0
6;6;2;A;0;3.03;313.28;545.77;345.12;76.67;390.39;400188.54;1.96;2604
6;6;2;B;0;3.03;323.12;561.8;356.89;78.72;390.36;623231.86;1.96;4141
6;6;2;C;0;3.03;326.99;561.87;390;77.46;390.42;291204;1.96;1794
6;6;2;D;2;3.03;326.99;561.87;390;77.46;390.42;291204;1.96;0
6;6;2;E;2;3.03;326.99;561.87;390;77.46;390.42;291204;1.96;0
6;6;2;F;2;3.03;326.99;561.87;390;77.46;390.42;291204;1.96;0
6;6;2;G;2;3.03;326.99;561.87;390;77.46;390.42;291204;1.96;0
6;7;0;A;0;4.61;156.23;550.96;416.6;85.58;403.3;970534.22;1.96;1136
6;7;0;B;0;4.61;173.99;612.6;349;95.1;403.43;547915.74;1.96;654
6;7;0;C;2;4.61;173.99;612.6;349;95.1;403.43;547915.74;1.96;0
6;7;0;D;2;4.61;173.99;612.6;349;95.1;403.43;547915.74;1.96;0
6;7;0;E;2;4.61;173.99;612.6;349;95.1;403.43;547915.74;1.96;0
6;7;0;F;2;4.61;173.99;612.6;349;95.1;403.43;547915.74;1.96;0
6;7;0;G;2;4.61;173.99;612.6;349;95.1;403.43;547915.74;1.96;0
6;7;1;A;0;4.9;114.64;602.58;382.82;99.61;417.84;507635.37;1.96;960
6;7;1;B;0;4.9;124.82;579.1;414.13;92.73;417.84;558514.59;1.96;957
6;7;1;C;0;4.9;87.57;562.88;428.28;97.03;418.81;90612.86;1.97;177
6;7;1;D;2;4.9;87.57;562.88;428.28;97.03;418.81;90612.86;1.97;0
6;7;1;E;2;4.9;87.57;562.88;428.28;97.03;418.81;90612.86;1.97;0
6;7;1;F;2;4.9;87.57;562.88;428.28;97.03;418.81;90612.86;1.97;0
6;7;1;G;2;4.9;87.57;562.88;428.28;97.03;418.81;90612.86;1.97;0
6;7;2;A;0;3.55;237.55;550.31;344.32;88.22;374.94;1172276.13;1.96;3923
6;7;2;B;0;3.55;274.01;586.93;366.37;88.26;374.97;531304.42;1.96;2217
6;7;2;C;0;3.55;353.58;627.59;289.29;77.29;375.39;126121.14;1.97;378
6;7;2;D;2;3.55;353.58;627.59;289.29;77.29;375.39;126121.14;1.97;0
6;7;2;E;2;3.55;353.58;627.59;289.29;77.29;375.39;126121.14;1.97;0
6;7;2;F;2;3.55;353.58;627.59;289.29;77.29;375.39;126121.14;1.97;0
6;7;2;G;2;3.55;353.58;627.59;289.29;77.29;375.39;126121.14;1.97;0
6;8;0;A;0;3.89;192.84;555;383.59;93.04;421.07;1222944.08;1.96;2761
6;8;0;B;0;3.89;303.31;664.65;434.2;92.83;421.34;262706.38;1.96;615
6;8;0;C;2;3.89;303.31;664.65;434.2;92.83;421.34;262706.38;1.96;0
6;8;0;D;2;3.89;303.31;664.65;434.2;92.83;421.34;262706.38;1.96;0
6;8;0;E;2;3.89;303.31;664.65;434.2;92.83;421.34;262706.38;1.96;0
6;8;0;F;2;3.89;303.31;664.65;434.2;92.83;421.34;262706.38;1.96;0
6;8;0;G;2;3.89;303.31;664.65;434.2;92.83;421.34;262706.38;1.96;0
6;8;1;A;0;3.74;209.86;577.59;382.96;98.45;407.2;1508020.72;1.96;3467
6;8;1;B;0;3.74;249.81;603.73;377.15;94.75;407.49;253117.43;1.96;599
6;8;1;C;2;3.74;249.81;603.73;377.15;94.75;407.49;253117.43;1.96;0
6;8;1;D;2;3.74;249.81;603.73;377.15;94.75;407.49;253117.43;1.96;0
6;8;1;E;2;3.74;249.81;603.73;377.15;94.75;407.49;253117.43;1.96;0
6;8;1;F;2;3.74;249.81;603.73;377.15;94.75;407.49;253117.43;1.96;0
6;8;1;G;2;3.74;249.81;603.73;377.15;94.75;407.49;253117.43;1.96;0
6;8;2;A;0;3.11;253.1;538.78;331.93;91.94;356.86;3719044.64;1.96;8967
6;8;2;B;0;3.11;291.5;560.56;356.14;86.59;357;458502.51;1.96;1107
6;8;2;C;0;3.11;457.99;653.65;252.71;62.97;357.6;261297.73;1.97;237
6;8;2;D;0;3.11;628.75;884.79;330.38;82.4;359.75;30853.08;2;63
6;8;2;E;2;3.11;628.75;884.79;330.38;82.4;359.75;30853.08;2;0
6;8;2;F;2;3.11;628.75;884.79;330.38;82.4;359.75;30853.08;2;0
6;8;2;G;2;3.11;628.75;884.79;330.38;82.4;359.75;30853.08;2;0
6;9;0;A;0;4.47;99.13;498.36;334.71;89.22;353.2;608650.68;1.96;1654
6;9;0;B;0;4.47;145.39;549.13;358.82;90.23;354.63;74258.77;1.98;117
6;9;0;C;2;4.47;145.39;549.13;358.82;90.23;354.63;74258.77;1.98;0
6;9;0;D;2;4.47;145.39;549.13;358.82;90.23;354.63;74258.77;1.98;0
6;9;0;E;2;4.47;145.39;549.13;358.82;90.23;354.63;74258.77;1.98;0
6;9;0;F;2;4.47;145.39;549.13;358.82;90.23;354.63;74258.77;1.98;0
6;9;0;G;2;4.47;145.39;549.13;358.82;90.23;354.63;74258.77;1.98;0
6;9;1;A;0;3.47;184.66;493.07;335.54;88.93;351.63;1204121.34;1.96;2279
6;9;1;B;0;3.47;281.15;585.68;280.45;87.81;352.72;93879.47;1.98;152
6;9;1;C;2;3.47;281.15;585.68;280.45;87.81;352.72;93879.47;1.98;0
6;9;1;D;2;3.47;281.15;585.68;280.45;87.81;352.72;93879.47;1.98;0
6;9;1;E;2;3.47;281.15;585.68;280.45;87.81;352.72;93879.47;1.98;0
6;9;1;F;2;3.47;281.15;585.68;280.45;87.81;352.72;93879.47;1.98;0
6;9;1;G;2;3.47;281.15;585.68;280.45;87.81;352.72;93879.47;1.98;0
6;9;2;A;0;3.15;232;501.13;342.27;85.54;367.89;1720886.82;1.96;5577
6;9;2;B;0;3.15;180.19;444.79;340.27;84.09;368.32;75287.53;1.97;394
6;9;2;C;2;3.15;180.19;444.79;340.27;84.09;368.32;75287.53;1.97;0
6;9;2;D;2;3.15;180.19;444.79;340.27;84.09;368.32;75287.53;1.97;0
6;9;2;E;2;3.15;180.19;444.79;340.27;84.09;368.32;75287.53;1.97;0
6;9;2;F;2;3.15;180.19;444.79;340.27;84.09;368.32;75287.53;1.97;0
6;9;2;G;2;3.15;180.19;444.79;340.27;84.09;368.32;75287.53;1.97;0
6;10;0;A;0;2.59;247.94;451.67;287.94;78.66;304.2;1263606.15;1.96;1766
6;10;0;B;2;2.59;247.94;451.67;287.94;78.66;304.2;1263606.15;1.96;0
6;10;0;C;2;2.59;247.94;451.67;287.94;78.66;304.2;1263606.15;1.96;0
6;10;0;D;2;2.59;247.94;451.67;287.94;78.66;304.2;1263606.15;1.96;0
6;10;0;E;2;2.59;247.94;451.67;287.94;78.66;304.2;1263606.15;1.96;0
6;10;0;F;2;2.59;247.94;451.67;287.94;78.66;304.2;1263606.15;1.96;0
6;10;0;G;2;2.59;247.94;451.67;287.94;78.66;304.2;1263606.15;1.96;0
6;10;1;A;0;3.65;143.16;429.31;335.64;78.39;293.55;521923.71;1.96;865
6;10;1;B;0;3.65;144.69;249.52;64.35;28.72;294;17046.06;1.97;237
6;10;1;C;0;3.65;196.61;284.3;9.34;24.02;294.18;1479.91;1.97;184
6;10;1;D;2;3.65;196.61;284.3;9.34;24.02;294.18;1479.91;1.97;0
6;10;1;E;2;3.65;196.61;284.3;9.34;24.02;294.18;1479.91;1.97;0
6;10;1;F;2;3.65;196.61;284.3;9.34;24.02;294.18;1479.91;1.97;0
6;10;1;G;2;3.65;196.61;284.3;9.34;24.02;294.18;1479.91;1.97;0
6;10;2;A;0;2.14;284.16;451.03;298.29;77.94;314.54;243576.42;1.96;1163
6;10;2;B;0;2.14;360.92;515.44;176.3;72.17;316.34;11325.64;1.99;83
6;10;2;C;2;2.14;360.92;515.44;176.3;72.17;316.34;11325.64;1.99;0
6;10;2;D;2;2.14;360.92;515.44;176.3;72.17;316.34;11325.64;1.99;0
6;10;2;E;2;2.14;360.92;515.44;176.3;72.17;316.34;11325.64;1.99;0
6;10;2;F;2;2.14;360.92;515.44;176.3;72.17;316.34;11325.64;1.99;0
6;10;2;G;2;2.14;360.92;515.44;176.3;72.17;316.34;11325.64;1.99;0
