W;B;E;Bewerkingstype;RE_FO_a_WBE [m3 aardgas];RE_FO_b_WBE [m3 aardgas];FVrvKC_mean [m3 aardgas];FVrvKC sd [m3 aardgas];OP_mean [m2];Se (stdv residuals);Sse;t a/2;Count
5.000000000000000;9.000000000000000;0.000000000000000;0.000000000000000;4.783208177881450;93.996791278315500;555.153087684771000;392.037164703893000;96.411504424778800;368.403147085548000;3091065.840707960000000;1.961277672417050;1808.000000000000000
5.000000000000000;9.000000000000000;1.000000000000000;0.000000000000000;5.013551068995460;108.195566107527000;543.048372651032000;380.014427882404000;86.735489587948600;358.522404841452000;3222617.087284010000000;1.961016077997540;2257.000000000000000
5.000000000000000;9.000000000000000;2.000000000000000;0.000000000000000;4.078298530807040;146.569343682959000;487.121491014171000;300.535759827126000;83.503486750348700;303.077447780872000;1102922.482566250000000;1.961620817839840;1434.000000000000000
5.000000000000000;10.000000000000000;0.000000000000000;0.000000000000000;4.062619484788900;194.851523761254000;528.560367247598000;413.015785623857000;82.141299409359400;411.365809464219000;3696933.055883690000000;1.961042873045680;2201.000000000000000
5.000000000000000;10.000000000000000;1.000000000000000;0.000000000000000;5.454639571945910;102.273449325550000;536.934548400055000;436.908854752280000;79.686493184634400;406.113530343490000;1402603.682775710000000;1.962911598717410;807.000000000000000
5.000000000000000;10.000000000000000;2.000000000000000;0.000000000000000;2.432707060103280;230.908998484138000;408.754384156191000;250.149989101906000;73.105960264900700;265.505424647665000;87160.304635761600000;1.975905330896620;151.000000000000000
6.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;7.181096852091230;332.299589381929000;1083.214849403460000;683.527523991249000;104.568323682033000;609.844505359337000;39486308.177934900000000;1.960142420424470;13297.000000000000000
6.000000000000000;0.000000000000000;1.000000000000000;0.000000000000000;7.260706111298250;333.391236963009000;912.072684647506000;601.821854725453000;79.700436681222700;562.976200850242000;43116565.245414800000000;1.960062653172470;24045.000000000000000
6.000000000000000;0.000000000000000;2.000000000000000;0.000000000000000;6.247315340193360;352.653399574470000;761.402842328859000;480.892616161223000;65.428015154704300;495.819065067412000;5760840.262365820000000;1.960213702288830;9502.000000000000000
6.000000000000000;1.000000000000000;0.000000000000000;0.000000000000000;6.974068224612260;392.488865859012000;1018.297272256890000;593.377860501970000;89.733622649307700;577.451231038940000;7017551.639594960000000;1.960454446454340;4839.000000000000000
6.000000000000000;1.000000000000000;1.000000000000000;0.000000000000000;7.313321932888010;374.921948862092000;928.021454878176000;564.782816647567000;75.629038498742500;561.488777709478000;10195544.362642700000000;1.960193504158590;10338.000000000000000
6.000000000000000;1.000000000000000;2.000000000000000;0.000000000000000;6.622434216595810;391.809504285599000;799.338551135271000;457.108123007549000;61.537651190011700;480.266343939126000;831263.116660164000000;1.960890359753820;2563.000000000000000
6.000000000000000;2.000000000000000;0.000000000000000;0.000000000000000;6.713246790009300;378.771213361689000;903.674890312996000;532.442361402317000;78.189241863184600;558.942883516956000;2242733.246150850000000;1.960426522848500;5131.000000000000000
6.000000000000000;2.000000000000000;1.000000000000000;0.000000000000000;6.174555070107790;412.069117766687000;870.449114390349000;509.798878536172000;74.236927425388600;540.644987147733000;4121446.756837640000000;1.960161233118710;12029.000000000000000
6.000000000000000;2.000000000000000;2.000000000000000;0.000000000000000;8.669784738494540;290.141338613163000;872.065886407324000;528.040398174270000;67.120991506326900;556.638814621744000;1319823.547928580000000;1.960375350809970;5769.000000000000000
6.000000000000000;3.000000000000000;0.000000000000000;0.000000000000000;8.429446172659350;122.308295622677000;890.277510166049000;530.612465989841000;91.105536332179900;530.446887525163000;717303.124567474000000;1.962020016461220;1156.000000000000000
6.000000000000000;3.000000000000000;1.000000000000000;0.000000000000000;5.972836888044830;347.293198954948000;833.501289130777000;451.997240276753000;81.403209109730900;466.488599825521000;2227501.800207040000000;1.960578274483390;3864.000000000000000
6.000000000000000;3.000000000000000;2.000000000000000;0.000000000000000;3.587319936124380;406.610476762060000;693.034303662009000;434.298295890931000;79.843401759530800;466.762364324745000;626193.188269795000000;1.961357135072190;1705.000000000000000
6.000000000000000;4.000000000000000;0.000000000000000;0.000000000000000;6.708052160949570;208.675744100027000;834.110683442051000;538.536840466212000;93.236445444319500;544.211627686948000;3946334.495838020000000;1.960497941895080;4445.000000000000000
6.000000000000000;4.000000000000000;1.000000000000000;0.000000000000000;6.420784468738950;253.931067708228000;805.503627210576000;527.822075107507000;85.904232136712900;537.310084580407000;7360793.033834150000000;1.960236133543860;8719.000000000000000
6.000000000000000;4.000000000000000;2.000000000000000;0.000000000000000;7.513587549410510;183.491635109496000;719.696448420338000;481.451507181005000;71.364685615848400;499.250796848143000;2193252.960551250000000;1.960372798738660;5805.000000000000000
6.000000000000000;5.000000000000000;0.000000000000000;0.000000000000000;7.227243113901690;29.975368773033000;779.677432199869000;494.447124390024000;103.732786016949000;495.486841121103000;2688259.381091100000000;1.960592598868840;3776.000000000000000
6.000000000000000;5.000000000000000;1.000000000000000;0.000000000000000;6.269380760664360;117.906485429314000;705.621114658248000;462.495151647283000;93.743648960739000;476.842552524184000;2173178.905311780000000;1.960573069719480;3897.000000000000000
6.000000000000000;5.000000000000000;2.000000000000000;0.000000000000000;4.218123127413830;343.260881513041000;671.228104057268000;455.733261602101000;77.751931993817600;486.579629418090000;573975.370170015000000;1.961800377167000;1294.000000000000000
6.000000000000000;6.000000000000000;0.000000000000000;0.000000000000000;5.617046469494750;91.410209721783600;671.544008341391000;441.131540466433000;103.280932741117000;450.314369608911000;4668471.468115480000000;1.960340427360420;6304.000000000000000
6.000000000000000;6.000000000000000;1.000000000000000;0.000000000000000;5.762239977241940;101.969401746837000;673.498801854877000;448.797066314103000;99.185282522996100;455.149543925451000;4250616.126149800000000;1.960409497357860;5327.000000000000000
6.000000000000000;6.000000000000000;2.000000000000000;0.000000000000000;4.201214184269170;270.299075910808000;632.198324836585000;373.568902679492000;86.141585040071200;395.006258715867000;502206.487978629000000;1.962080552149290;1123.000000000000000
6.000000000000000;7.000000000000000;0.000000000000000;0.000000000000000;5.941641474653450;-23.971541873034400;643.576984371756000;447.399058610256000;112.350859453994000;440.145221066836000;9221055.265925180000000;1.960230567505950;8901.000000000000000
6.000000000000000;7.000000000000000;1.000000000000000;0.000000000000000;4.981827769109040;90.519269635132700;620.611776026762000;431.457813309020000;106.405225342913000;438.125325444254000;7422370.990986280000000;1.960273971479090;7655.000000000000000
6.000000000000000;7.000000000000000;2.000000000000000;0.000000000000000;3.906387686768380;212.314958024469000;585.971848511886000;385.761351681736000;95.652792413066400;407.503762037931000;1074656.190200210000000;1.961215307584690;1898.000000000000000
6.000000000000000;8.000000000000000;0.000000000000000;0.000000000000000;5.186069325237330;44.521276960919100;614.988202862617000;432.470580038260000;109.999865047233000;433.587810065080000;7791322.999865050000000;1.960284223739970;7410.000000000000000
6.000000000000000;8.000000000000000;1.000000000000000;0.000000000000000;5.431040712751790;33.224915271433800;592.837737214463000;425.596586461758000;103.039702985301000;423.536541035339000;6635107.597817850000000;1.960323593371300;6599.000000000000000
6.000000000000000;8.000000000000000;2.000000000000000;0.000000000000000;3.920665484587240;167.742926964952000;557.941595055254000;363.211792350744000;99.523580786026200;377.768369986125000;1705685.226637560000000;1.961000902315950;2290.000000000000000
6.000000000000000;9.000000000000000;0.000000000000000;0.000000000000000;5.156445768084880;14.480650266323400;531.612113470042000;387.896132707765000;100.288354898336000;383.721974302746000;2129010.066543440000000;1.961061338528360;2164.000000000000000
6.000000000000000;9.000000000000000;1.000000000000000;0.000000000000000;5.371579482773690;22.959259283477700;539.602690926503000;400.564991682654000;96.180915371329900;381.196543439291000;3031717.196459410000000;1.960989250600190;2316.000000000000000
6.000000000000000;9.000000000000000;2.000000000000000;0.000000000000000;3.647824644087970;173.136413810397000;502.291790861935000;348.449445191656000;90.233333333333300;366.137489575582000;803126.766666667000000;1.961806081087900;1290.000000000000000
6.000000000000000;10.000000000000000;0.000000000000000;0.000000000000000;5.832162397280200;-67.697936916486300;473.022922339332000;387.737237029524000;92.713615023474200;366.394265577668000;233739.530516432000000;1.971217012547760;213.000000000000000
6.000000000000000;10.000000000000000;1.000000000000000;0.000000000000000;4.413827245753910;21.529643903051700;409.676894827365000;367.645850500350000;87.938931297709900;364.960418486932000;157089.511450382000000;1.978380405447020;131.000000000000000
6.000000000000000;10.000000000000000;2.000000000000000;0.000000000000000;4.428987254870830;-4.608302105822390;362.534910036753000;247.240003462904000;82.895522388059700;263.478802942773000;19938.537313432800000;1.977961264167720;134.000000000000000
6;0;2;0;6.25;352.65;761.4;480.89;65.43;495.82;5760840.26;1.96;9502
6;1;0;0;6.97;392.49;1018.3;593.38;89.73;577.45;7017551.64;1.96;4839
6;1;1;0;7.31;374.92;928.02;564.78;75.63;561.49;10195544.36;1.96;10338
6;1;2;0;6.62;391.81;799.34;457.11;61.54;480.27;831263.12;1.96;2563
6;2;0;0;6.71;378.77;903.67;532.44;78.19;558.94;2242733.25;1.96;5131
6;2;1;0;6.17;412.07;870.45;509.8;74.24;540.64;4121446.76;1.96;12029
6;2;2;0;8.67;290.14;872.07;528.04;67.12;556.64;1319823.55;1.96;5769
6;3;0;0;8.43;122.31;890.28;530.61;91.11;530.45;717303.12;1.96;1156
6;3;1;0;5.97;347.29;833.5;452;81.4;466.49;2227501.8;1.96;3864
6;3;2;0;3.59;406.61;693.03;434.3;79.84;466.76;626193.19;1.96;1705
6;4;0;0;6.71;208.68;834.11;538.54;93.24;544.21;3946334.5;1.96;4445
6;4;1;0;6.42;253.93;805.5;527.82;85.9;537.31;7360793.03;1.96;8719
6;4;2;0;7.51;183.49;719.7;481.45;71.36;499.25;2193252.96;1.96;5805
6;5;0;0;7.23;29.98;779.68;494.45;103.73;495.49;2688259.38;1.96;3776
6;5;1;0;6.27;117.91;705.62;462.5;93.74;476.84;2173178.91;1.96;3897
6;5;2;0;4.22;343.26;671.23;455.73;77.75;486.58;573975.37;1.96;1294
6;6;0;0;5.62;91.41;671.54;441.13;103.28;450.31;4668471.47;1.96;6304
6;6;1;0;5.76;101.97;673.5;448.8;99.19;455.15;4250616.13;1.96;5327
6;6;2;0;4.2;270.3;632.2;373.57;86.14;395.01;502206.49;1.96;1123
6;7;0;0;5.94;-23.97;643.58;447.4;112.35;440.15;9221055.27;1.96;8901
6;7;1;0;4.98;90.52;620.61;431.46;106.41;438.13;7422370.99;1.96;7655
6;7;2;0;3.91;212.31;585.97;385.76;95.65;407.5;1074656.19;1.96;1898
6;8;0;0;5.19;44.52;614.99;432.47;110;433.59;7791323;1.96;7410
6;8;1;0;5.43;33.22;592.84;425.6;103.04;423.54;6635107.6;1.96;6599
6;8;2;0;3.92;167.74;557.94;363.21;99.52;377.77;1705685.23;1.96;2290
6;9;0;0;5.16;14.48;531.61;387.9;100.29;383.72;2129010.07;1.96;2164
6;9;1;0;5.37;22.96;539.6;400.56;96.18;381.2;3031717.2;1.96;2316
6;9;2;0;3.65;173.14;502.29;348.45;90.23;366.14;803126.77;1.96;1290
6;10;0;0;5.83;-67.7;473.02;387.74;92.71;366.39;233739.53;1.97;213
6;10;1;0;4.41;21.53;409.68;367.65;87.94;364.96;157089.51;1.98;131
6;10;2;0;4.43;-4.61;362.53;247.24;82.9;263.48;19938.54;1.98;134
